,User_A,User_B,Type,Source
7913,@jurgen_rummel,@hanfverband,Reply,Public
7914,@jurgen_rummel,@dlfkultur,Reply,Public
7915,@VXs0c,@Che_cbdstorejp,Retweet,Public
7916,@v2_lawblog,@ZeroPlagiarism,Retweet,Democratic
7917,@v2_lawblog,@ZeroPlagiarism,Retweet,Republican
7918,@v2_lawblog,@ZeroPlagiarism,Retweet,Public
7919,@caseloadcrm,@caseloadcrm,Tweet,Public
7920,@MMPconnect,@MMPconnect,Tweet,Democratic
7921,@MMPconnect,@MMPconnect,Tweet,Republican
7922,@MMPconnect,@MMPconnect,Tweet,Public
7923,@v2_lawblog,@ChicagoEssays,Retweet,Democratic
7924,@v2_lawblog,@ChicagoEssays,Retweet,Republican
7925,@v2_lawblog,@ChicagoEssays,Retweet,Public
7926,@MMPconnect,@MMPconnect,Tweet,Democratic
7927,@MMPconnect,@MMPconnect,Tweet,Republican
7928,@MMPconnect,@MMPconnect,Tweet,Public
7929,@galactic_ditto,@kyblueblood,Retweet,Democratic
7930,@galactic_ditto,@kyblueblood,Retweet,Public
7931,@v2_lawblog,@ganja_seeds,Retweet,Democratic
7932,@v2_lawblog,@ganja_seeds,Retweet,Republican
7933,@v2_lawblog,@ganja_seeds,Retweet,Public
7934,@v2_lawblog,@todaysfamily_,Retweet,Democratic
7935,@v2_lawblog,@todaysfamily_,Retweet,Republican
7936,@v2_lawblog,@todaysfamily_,Retweet,Public
7937,@v2_lawblog,@VirtualSig,Retweet,Democratic
7938,@v2_lawblog,@VirtualSig,Retweet,Republican
7939,@v2_lawblog,@VirtualSig,Retweet,Public
7940,@EliasBey,@cookiesqueen33,Retweet,Public
7941,@NewsBudz,@NewsBudz,Tweet,Democratic
7942,@NewsBudz,@NewsBudz,Tweet,Public
7943,@NewsBudz,@NewsBudz,Tweet,Democratic
7944,@NewsBudz,@NewsBudz,Tweet,Public
7945,@MistyLove420,@MistyLove420,Tweet,Public
7946,@kyo23641606,@maline_420,Retweet,Public
7947,@NeoGanja,@NeoGanja,Tweet,Public
7948,@AngelOfCannabis,@JKBourbon,Retweet,Public
7949,@AngelOfCannabis,@AngelOfCannabis,Tweet,Public
7950,@BlissfieldBall,@BlissfieldBall,Tweet,Public
7951,@wind4me,@todd_harrison,Retweet,Republican
7952,@wind4me,@todd_harrison,Retweet,Public
7953,@dmschiff70,@dmschiff70,Tweet,Public
7954,@JKBourbon,@AngelOfCannabis,Mention,Public
7955,@tabitosentow,@purpose_hhc,Retweet,Public
7956,@cbdmax_official,@cbdmax_official,Tweet,Public
7957,@todd_harrison,@todd_harrison,Tweet,Republican
7958,@todd_harrison,@todd_harrison,Tweet,Public
7959,@VirtualSig,@VirtualSig,Tweet,Public
7960,@Leckarz1,@todd_harrison,Retweet,Public
7961,@Ahmadbucco8,@LouiseKarla12,Retweet,Public
7962,@EntourageHealth,@EntourageHealth,Tweet,Public
7963,@cannabistest1,@cannabistest1,Tweet,Public
7964,@dmschiff70,@benzinga,Mention,Public
7965,@Or_Remedies,@NORML,Retweet,Public
7966,@todaysfamily_,@todaysfamily_,Tweet,Public
7967,@kyblueblood,@kyblueblood,Tweet,Public
7968,@ACIndustry,@ACIndustry,Tweet,Public
7969,@kaede_kun1000,@HempInfinity420,Retweet,Public
7970,@JiT167B,@support_cbd,Retweet,Public
7971,@Mmemberville_,@namastezenon,Retweet,Public
7972,@msmastafoxx,@MsMastaFoXX,Mention,Public
7973,@msmastafoxx,@MsWhizdom,Mention,Public
7974,@GBigkevin,@GBigkevin,Tweet,Public
7975,@third_bystander,@support_cbd,Retweet,Public
7976,@sevacle322,@sevacle322,Tweet,Public
7977,@ganja_seeds,@ganja_seeds,Tweet,Public
7978,@ChicagoEssays,@ChicagoEssays,Tweet,Public
7979,@Async_CBD,@HempInfinity420,Retweet,Public
7980,@ZeroPlagiarism,@ZeroPlagiarism,Tweet,Public
7981,@HwExpert,@HwExpert,Tweet,Public
7982,@letsbeclearga,@letsbeclearga,Tweet,Public
7983,@bmoreblogtalk,@bmoreblogtalk,Tweet,Public
7984,@namastezenon,@namastezenon,Tweet,Public
7985,@lextalkworld,@lextalkworld,Tweet,Public
7986,@kaede_kun1000,@HempInfinity420,Retweet,Public
7987,@soconaill,@UccSplas,Retweet,Public
7988,@soconaill,@ANC_Ireland,Retweet,Public
7989,@BeerAndPizzaDay,@karlsson_toni86,Retweet,Public
7990,@FiltrationTech,@FiltrationTech,Tweet,Public
7991,@timi_oflagos,@sexyganjaboy,Retweet,Public
7992,@sungoddess_cbd,@sungoddess_cbd,Tweet,Public
7993,@p5MJieYfJdrudbh,@HempInfinity420,Retweet,Public
7994,@momokun61393245,@hhc_vape,Retweet,Public
7995,@UK420Tree,@puffcalipass,Retweet,Public
7996,@indicos0,@JProhibicion,Retweet,Public
7997,@TripyLiLhippy,@CannaLexi,Retweet,Public
7998,@Marihuanatv,@JProhibicion,Retweet,Public
7999,@Mr_ReadingTown,@AngelOfCannabis,Retweet,Public
8000,@domainapebot,@Domain_S_mart,Retweet,Public
8001,@domainapebot,@sav.com,Retweet,Public
8002,@TWProbate,@TWProbate,Tweet,Public
8003,@DundeeBloke,@AngelOfCannabis,Retweet,Public
8004,@Mmemberville_,@BaccaraCps,Retweet,Public
8005,@the_jock3r,@AngelOfCannabis,Retweet,Public
8006,@mmcintosh1988,@mmcintosh1988,Tweet,Public
8007,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
8008,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
8009,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
8010,@CesareMontanari,@legalizzas,Retweet,Public
8011,@support_cbd,@support_cbd,Tweet,Public
8012,@DamilareAdeoye,@MedLawHub,Retweet,Public
8013,@AngelOfCannabis,@AngelOfCannabis,Tweet,Public
8014,@Mmemberville_,@Ladari1111,Retweet,Public
8015,@Bgchris45,@AngelOfCannabis,Retweet,Public
8016,@DelCantoChamber,@DelCantoChamber,Tweet,Public
8017,@Mmemberville_,@CannaLexi,Retweet,Public
8018,@Mmemberville_,@HempRelations,Retweet,Public
8019,@BaccaraCps,@BaccaraCps,Tweet,Public
8020,@Ismaeal_babah,@todd_harrison,Retweet,Public
8021,@TranslationTTP,@TranslationTTP,Tweet,Public
8022,@Mmemberville_,@MistyLove420,Retweet,Public
8023,@Mmemberville_,@Mmemberville_,Tweet,Public
8024,@Okada0127K,@Che_cbdstorejp,Retweet,Public
8025,@killermoth1975,@CannabizCulture,Retweet,Public
8026,@AngelOfCannabis,@AngelOfCannabis,Tweet,Public
8027,@karlsson_toni86,@karlsson_toni86,Tweet,Public
8028,@todd_harrison,@todd_harrison,Tweet,Republican
8029,@todd_harrison,@todd_harrison,Tweet,Public
8030,@AngelOfCannabis,@AngelOfCannabis,Tweet,Public
8031,@PythonExpertBot,@kariss_step28,Retweet,Public
8032,@SupremeFireCPG,@todd_harrison,Retweet,Public
8033,@Domain_S_mart,@sav.com,Mention,Public
8034,@CannabisUrlaub,@CannabisUrlaub,Tweet,Public
8035,@CasmirIhekuna,@sexyganjaboy,Retweet,Public
8036,@Rhymzie_,@todd_harrison,Retweet,Public
8037,@jmaleckinyc,@todd_harrison,Retweet,Republican
8038,@jmaleckinyc,@todd_harrison,Retweet,Public
8039,@diario_420,@diario_420,Tweet,Public
8040,@galactic_ditto,@cannabistest1,Retweet,Democratic
8041,@galactic_ditto,@cannabistest1,Retweet,Public
8042,@NaturiciousFR,@NaturiciousFR,Tweet,Public
8043,@NaturiciousFR,@NaturiciousFR,Tweet,Public
8044,@NaturiciousFR,@NaturiciousFR,Tweet,Public
8045,@xaelbot,@kariss_step28,Retweet,Public
8046,@LizzieScorp,@LizzieScorp,Tweet,Public
8047,@Bills_Bot,@kariss_step28,Retweet,Public
8048,@botfordev,@kariss_step28,Retweet,Public
8049,@PlatinumGreenCo,@DigitoWorx,Retweet,Public
8050,@cannabistest1,@cannabistest1,Tweet,Public
8051,@LiveHolyLife,@TODAYshow,Reply,Democratic
8052,@LiveHolyLife,@TODAYshow,Reply,Republican
8053,@LiveHolyLife,@TODAYshow,Reply,Public
8054,@LiveHolyLife,@NBCNews,Reply,Democratic
8055,@LiveHolyLife,@NBCNews,Reply,Republican
8056,@LiveHolyLife,@NBCNews,Reply,Public
8057,@LiveHolyLife,@McFaul,Reply,Democratic
8058,@LiveHolyLife,@McFaul,Reply,Republican
8059,@LiveHolyLife,@McFaul,Reply,Public
8060,@LiveHolyLife,@stavridisj,Reply,Democratic
8061,@LiveHolyLife,@stavridisj,Reply,Republican
8062,@LiveHolyLife,@stavridisj,Reply,Public
8063,@LiveHolyLife,@SavannahGuthrie,Reply,Democratic
8064,@LiveHolyLife,@SavannahGuthrie,Reply,Republican
8065,@LiveHolyLife,@SavannahGuthrie,Reply,Public
8066,@ChhokarCo,@ChhokarCo,Tweet,Public
8067,@Shine038916,@cbd_puffpuff,Retweet,Public
8068,@Only1kvng12,@sexyganjaboy,Retweet,Public
8069,@eifumaai,@kushisland,Retweet,Public
8070,@eifumaai,@kushisland,Retweet,Public
8071,@RobinMillionZ,@RobinMillionZ,Tweet,Public
8072,@SupremeFireCPG,@MMPconnection,Retweet,Public
8073,@todd_harrison,@todd_harrison,Tweet,Republican
8074,@todd_harrison,@todd_harrison,Tweet,Public
8075,@LiveHolyLife,@FoxNews,Reply,Democratic
8076,@LiveHolyLife,@FoxNews,Reply,Republican
8077,@LiveHolyLife,@FoxNews,Reply,Public
8078,@SupremeFireCPG,@MMPconnection,Retweet,Public
8079,@GreenGoldCanna,@DigitoWorx,Retweet,Public
8080,@annakaa77,@annakaa77,Tweet,Public
8081,@dgill_elh,@todd_harrison,Retweet,Republican
8082,@dgill_elh,@todd_harrison,Retweet,Public
8083,@JProhibicion,@JProhibicion,Tweet,Public
8084,@AWorldWeWant63,@DigitoWorx,Retweet,Public
8085,@reactjs_india,@kariss_step28,Retweet,Public
8086,@yelloww_jeremy,@CBDChillBody45,Retweet,Public
8087,@yelloww_jeremy,@REALDrGREENLABS,Retweet,Public
8088,@yelloww_jeremy,@CBDChillBody45,Retweet,Public
8089,@RadoslavRados16,@kariss_step28,Retweet,Public
8090,@TheZimWeNeed,@DigitoWorx,Retweet,Public
8091,@JiraiyaTheNoble,@mrjohnnykid,Retweet,Public
8092,@JiraiyaTheNoble,@BestBudsNFTs,Retweet,Public
8093,@JiraiyaTheNoble,@DrHollywood,Retweet,Public
8094,@JiraiyaTheNoble,@kelseycannaNFTs,Retweet,Public
8095,@JiraiyaTheNoble,@StonedApeCrew,Retweet,Public
8096,@JiraiyaTheNoble,@WillieNelson,Retweet,Public
8097,@jekobambam,@CampbellBamber,Retweet,Public
8098,@Dop3KinG,@AdventuresofIn1,Retweet,Public
8099,@TheSAWeWant,@DigitoWorx,Retweet,Public
8100,@botfordev,@kariss_step28,Retweet,Public
8101,@caribcreed,@caribcreed,Tweet,Public
8102,@corqtrade,@corqtrade,Tweet,Public
8103,@MMPconnection,@MMPconnection,Tweet,Democratic
8104,@MMPconnection,@MMPconnection,Tweet,Republican
8105,@MMPconnection,@MMPconnection,Tweet,Public
8106,@MMPconnection,@MMPconnection,Tweet,Democratic
8107,@MMPconnection,@MMPconnection,Tweet,Republican
8108,@MMPconnection,@MMPconnection,Tweet,Public
8109,@Beto4205,@BROTSANBERT,Retweet,Public
8110,@peacedesune,@purpose_hhc,Retweet,Public
8111,@sankhawekha,@DigitoWorx,Retweet,Public
8112,@JamesRoberts_,@1kbwChambers,Retweet,Public
8113,@JamesRoberts_,@JamesRoberts_,Tweet,Public
8114,@todd_harrison,@todd_harrison,Tweet,Republican
8115,@todd_harrison,@todd_harrison,Tweet,Public
8116,@Hikali_jp,@sankaseitan,Retweet,Public
8117,@Calrtipper,@LetsGetStoned00,Retweet,Public
8118,@ShopMarijuana,@LetsGetStoned00,Retweet,Public
8119,@themalawiweneed,@DigitoWorx,Retweet,Public
8120,@10courseofsteak,@SiamReiwa,Retweet,Public
8121,@10courseofsteak,@MedikhanaX,Retweet,Public
8122,@10courseofsteak,@GokuMarket,Retweet,Public
8123,@10courseofsteak,@Koji_Fujishiro,Retweet,Public
8124,@10courseofsteak,@SiamReiwa,Retweet,Public
8125,@10courseofsteak,@SiamReiwa,Retweet,Public
8126,@mantaka5656,@vapeyankees,Retweet,Public
8127,@10courseofsteak,@SiamReiwa,Retweet,Public
8128,@helenaceltamapu,@cannabisoide,Retweet,Public
8129,@amsterdamseeds2,@amsterdamseeds2,Tweet,Public
8130,@adrcongowewant,@DigitoWorx,Retweet,Public
8131,@Getlegalindia,@Getlegalindia,Tweet,Public
8132,@Babygang42o,@HempInfinity420,Retweet,Public
8133,@LspRenewables,@LspRenewables,Tweet,Public
8134,@LilGreenmen88,@CBDChillBody45,Retweet,Public
8135,@LilGreenmen88,@REALDrGREENLABS,Retweet,Public
8136,@LilGreenmen88,@CBDChillBody45,Retweet,Public
8137,@France_Verte,@BuddhaSeeds,Retweet,Democratic
8138,@France_Verte,@BuddhaSeeds,Retweet,Republican
8139,@France_Verte,@BuddhaSeeds,Retweet,Public
8140,@theILFM,@theILFM,Tweet,Public
8141,@Ganjly420,@Ganjly420,Tweet,Public
8142,@BizInnovateMag,@Shoosmiths,Mention,Public
8143,@CampbellBamber,@CampbellBamber,Tweet,Public
8144,@raesmithpeart,@raesmithpeart,Tweet,Public
8145,@mammahemp,@mammahemp,Tweet,Public
8146,@theugandaweneed,@DigitoWorx,Retweet,Public
8147,@andrewsword2,@homo_ricreativo,Retweet,Public
8148,@thetaifawewant,@DigitoWorx,Retweet,Public
8149,@SergioCoronado,@saidahamada,Mention,Public
8150,@IBAevents,@IBAevents,Tweet,Public
8151,@SSXman2,@stratorob,Retweet,Public
8152,@leverice_hq,@leverice_hq,Tweet,Public
8153,@TheSwaziWeWant,@DigitoWorx,Retweet,Public
8154,@stephen30339609,@sexyganjaboy,Retweet,Public
8155,@classicpothead,@classicpothead,Tweet,Public
8156,@TheCBDMagazine1,@TheCBDMagazine1,Tweet,Public
8157,@TheNamibWeWant,@DigitoWorx,Retweet,Public
8158,@Evelynkissing10,@nickykylegarden,Retweet,Public
8159,@bestcbdcreams,@bestcbdcreams,Tweet,Public
8160,@smokinrhymes,@smokinrhymes,Tweet,Public
8161,@Cannabisboi1,@sexyganjaboy,Retweet,Public
8162,@TheBotsWeWant,@DigitoWorx,Retweet,Public
8163,@juliastringer75,@supreme_cbd,Mention,Public
8164,@NewAgeCannaPC,@NORML,Retweet,Public
8165,@TheMozWeWant,@DigitoWorx,Retweet,Public
8166,@rumkunrum99,@rumkunrum99,Tweet,Public
8167,@rumkunrum99,@WENEED_420,Retweet,Public
8168,@IanSadlerCXD,@IanSadlerCXD,Tweet,Public
8169,@tmj_UKR_LEGAL,@tmj_UKR_LEGAL,Tweet,Public
8170,@TheRwandaWeNeed,@DigitoWorx,Retweet,Public
8171,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
8172,@TheKenyaWeWant,@DigitoWorx,Retweet,Public
8173,@cannabistest1,@cannabistest1,Tweet,Public
8174,@StationK6_13,@AngelOfCannabis,Retweet,Public
8175,@cannabistest1,@cannabistest1,Tweet,Public
8176,@GrkanHarun,@BoyteksTekstil,Retweet,Public
8177,@ANigeriaWeWant,@DigitoWorx,Retweet,Public
8178,@cannabistest1,@cannabistest1,Tweet,Public
8179,@2Bftawfik,@Th00269253,Retweet,Public
8180,@cannabistest1,@cannabistest1,Tweet,Public
8181,@Th00269253,@Th00269253,Tweet,Public
8182,@TheGhanaWeWant,@DigitoWorx,Retweet,Public
8183,@Mc_Chouffe_1,@Releafmalta,Retweet,Public
8184,@cannabistest1,@cannabistest1,Tweet,Public
8185,@GalaxyTreats340,@GalaxyTreats340,Tweet,Public
8186,@TheZambiaWeNeed,@DigitoWorx,Retweet,Public
8187,@TekandSedef,@Judson_Bennett,Retweet,Public
8188,@AdrycManellson,@BaccaraCps,Retweet,Public
8189,@yutaka_okd_roof,@hhc_vape,Retweet,Public
8190,@MMPconnect,@MMPconnect,Tweet,Democratic
8191,@MMPconnect,@MMPconnect,Tweet,Republican
8192,@MMPconnect,@MMPconnect,Tweet,Public
8193,@MMPconnect,@MMPconnect,Tweet,Democratic
8194,@MMPconnect,@MMPconnect,Tweet,Republican
8195,@MMPconnect,@MMPconnect,Tweet,Public
8196,@AhmHasan76,@realcannacoin,Retweet,Public
8197,@StogeyGunnz,@OneFallenAngelM,Retweet,Public
8198,@ZaPaMalawi,@DigitoWorx,Retweet,Public
8199,@CGoreChain,@CGoreChain,Tweet,Public
8200,@DigitoWorx,@DigitoWorx,Tweet,Public
8201,@iamkarenwright,@ScienceSaoirse,Retweet,Public
8202,@ApperioLtd,@ApperioLtd,Tweet,Public
8203,@LearnedInsights,@LearnedInsights,Tweet,Public
8204,@GamesCoinsPrice,@ThetanArena,Mention,Public
8205,@RyanPettigrew07,@RyanPettigrew07,Tweet,Public
8206,@Michael32378929,@ReefrToken,Retweet,Public
8207,@NugDatabase,@NugDatabase,Tweet,Public
8208,@kikeirabien,@AbogadoBlog,Retweet,Public
8209,@Rikki10238226,@Rikki10238226,Tweet,Public
8210,@robreg1,@homo_ricreativo,Retweet,Public
8211,@anibaba_dammy,@FactsXtra,Retweet,Public
8212,@HempRelations,@HempRelations,Tweet,Public
8213,@alesothowewant,@alesothowewant,Tweet,Public
8214,@researchmrx,@sexyganjaboy,Retweet,Democratic
8215,@researchmrx,@sexyganjaboy,Retweet,Republican
8216,@researchmrx,@sexyganjaboy,Retweet,Public
8217,@CannaLexi,@CannaLexi,Tweet,Public
8218,@VieEasy,@kariss_step28,Retweet,Public
8219,@PSGRelay,@kariss_step28,Retweet,Public
8220,@IamEverblazinq,@BeansPresident,Retweet,Public
8221,@nauris07,@realcannacoin,Retweet,Public
8222,@researchmrx,@wecannco,Retweet,Democratic
8223,@researchmrx,@wecannco,Retweet,Republican
8224,@researchmrx,@wecannco,Retweet,Public
8225,@chibineko24,@sankaseitan,Retweet,Public
8226,@researchmrx,@GlobalWidget,Retweet,Democratic
8227,@researchmrx,@GlobalWidget,Retweet,Republican
8228,@researchmrx,@GlobalWidget,Retweet,Public
8229,@researchmrx,@ASDShow,Retweet,Democratic
8230,@researchmrx,@ASDShow,Retweet,Republican
8231,@researchmrx,@ASDShow,Retweet,Public
8232,@mochaos4949,@HempInfinity420,Retweet,Public
8233,@researchmrx,@CBDConnectLtd1,Retweet,Democratic
8234,@researchmrx,@CBDConnectLtd1,Retweet,Republican
8235,@researchmrx,@CBDConnectLtd1,Retweet,Public
8236,@amsterdamseeds2,@amsterdamseeds2,Tweet,Public
8237,@cannabistest1,@cannabistest1,Tweet,Public
8238,@researchmrx,@AIS_AlphaUSA,Retweet,Democratic
8239,@researchmrx,@AIS_AlphaUSA,Retweet,Republican
8240,@researchmrx,@AIS_AlphaUSA,Retweet,Public
8241,@jancanappo,@homo_ricreativo,Retweet,Public
8242,@yutaka_okd_roof,@HempInfinity420,Retweet,Public
8243,@weedman11045451,@weedman11045451,Tweet,Public
8244,@BOS_Staffing,@BOS_Staffing,Tweet,Public
8245,@ganja_seeds,@ganja_seeds,Tweet,Public
8246,@researchmrx,@MMPconnection,Retweet,Democratic
8247,@researchmrx,@MMPconnection,Retweet,Republican
8248,@researchmrx,@MMPconnection,Retweet,Public
8249,@researchmrx,@MMPconnection,Retweet,Democratic
8250,@researchmrx,@MMPconnection,Retweet,Republican
8251,@researchmrx,@MMPconnection,Retweet,Public
8252,@LiveHolyLife,@SquawkCNBC,Reply,Democratic
8253,@LiveHolyLife,@SquawkCNBC,Reply,Republican
8254,@LiveHolyLife,@SquawkCNBC,Reply,Public
8255,@LiveHolyLife,@CNBC,Reply,Democratic
8256,@LiveHolyLife,@CNBC,Reply,Republican
8257,@LiveHolyLife,@CNBC,Reply,Public
8258,@researchmrx,@CannaExaminers,Retweet,Democratic
8259,@researchmrx,@CannaExaminers,Retweet,Republican
8260,@researchmrx,@CannaExaminers,Retweet,Public
8261,@third_bystander,@support_cbd,Retweet,Public
8262,@LiveHolyLife,@FoxNews,Reply,Democratic
8263,@LiveHolyLife,@FoxNews,Reply,Republican
8264,@LiveHolyLife,@FoxNews,Reply,Public
8265,@researchmrx,@TrichomesDotCom,Retweet,Democratic
8266,@researchmrx,@TrichomesDotCom,Retweet,Republican
8267,@researchmrx,@TrichomesDotCom,Retweet,Public
8268,@LiveHolyLife,@CNBC,Reply,Democratic
8269,@LiveHolyLife,@CNBC,Reply,Republican
8270,@LiveHolyLife,@CNBC,Reply,Public
8271,@sexyganjaboy,@sexyganjaboy,Tweet,Public
8272,@researchmrx,@saveoncannabis,Retweet,Democratic
8273,@researchmrx,@saveoncannabis,Retweet,Republican
8274,@researchmrx,@saveoncannabis,Retweet,Public
8275,@researchmrx,@marijuanamoment,Retweet,Democratic
8276,@researchmrx,@marijuanamoment,Retweet,Republican
8277,@researchmrx,@marijuanamoment,Retweet,Public
8278,@JuegoEspana,@JuegoEspana,Tweet,Public
8279,@b_minish,@Releafmalta,Retweet,Public
8280,@yuuchin0371,@SecondLifeCBD,Retweet,Public
8281,@researchmrx,@Athens4Cannabis,Retweet,Democratic
8282,@researchmrx,@Athens4Cannabis,Retweet,Republican
8283,@researchmrx,@Athens4Cannabis,Retweet,Public
8284,@researchmrx,@Athens4Cannabis⁩,Retweet,Democratic
8285,@researchmrx,@Athens4Cannabis⁩,Retweet,Republican
8286,@researchmrx,@Athens4Cannabis⁩,Retweet,Public
8287,@EBFconsulting,@EBFconsulting,Tweet,Public
8288,@Taima_Express,@Taima_Express,Tweet,Democratic
8289,@Taima_Express,@Taima_Express,Tweet,Republican
8290,@Taima_Express,@Taima_Express,Tweet,Public
8291,@BuddhaSeeds,@BuddhaSeeds,Tweet,Public
8292,@AndresDoncelB,@zarasnapp,Retweet,Public
8293,@researchmrx,@KannabiaSeeds,Retweet,Democratic
8294,@researchmrx,@KannabiaSeeds,Retweet,Republican
8295,@researchmrx,@KannabiaSeeds,Retweet,Public
8296,@researchmrx,@IntKannabia,Retweet,Democratic
8297,@researchmrx,@IntKannabia,Retweet,Republican
8298,@researchmrx,@IntKannabia,Retweet,Public
8299,@researchmrx,@Kannabia_US,Retweet,Democratic
8300,@researchmrx,@Kannabia_US,Retweet,Republican
8301,@researchmrx,@Kannabia_US,Retweet,Public
8302,@researchmrx,@Kannabia_Samen,Retweet,Democratic
8303,@researchmrx,@Kannabia_Samen,Retweet,Republican
8304,@researchmrx,@Kannabia_Samen,Retweet,Public
8305,@researchmrx,@bun…,Retweet,Democratic
8306,@researchmrx,@bun…,Retweet,Republican
8307,@researchmrx,@bun…,Retweet,Public
8308,@VapinXsmoker,@redmistukcom,Retweet,Public
8309,@researchmrx,@IntKannabia,Retweet,Democratic
8310,@researchmrx,@IntKannabia,Retweet,Republican
8311,@researchmrx,@IntKannabia,Retweet,Public
8312,@researchmrx,@KannabiaSeeds,Retweet,Democratic
8313,@researchmrx,@KannabiaSeeds,Retweet,Republican
8314,@researchmrx,@KannabiaSeeds,Retweet,Public
8315,@researchmrx,@Kannabia_US,Retweet,Democratic
8316,@researchmrx,@Kannabia_US,Retweet,Republican
8317,@researchmrx,@Kannabia_US,Retweet,Public
8318,@researchmrx,@Kannabia_Samen,Retweet,Democratic
8319,@researchmrx,@Kannabia_Samen,Retweet,Republican
8320,@researchmrx,@Kannabia_Samen,Retweet,Public
8321,@researchmrx,@bun…,Retweet,Democratic
8322,@researchmrx,@bun…,Retweet,Republican
8323,@researchmrx,@bun…,Retweet,Public
8324,@Ribelllion,@legalizzas,Retweet,Public
8325,@UK420Tree,@CannabizCulture,Retweet,Public
8326,@Ribelllion,@legalizzas,Retweet,Public
8327,@saveoncannabis,@marijuanamoment,Mention,Public
8328,@higherjessica,@liftandco,Mention,Public
8329,@TrichomesDotCom,@TrichomesDotCom,Tweet,Public
8330,@Ideas4A,@OALNigeria,Retweet,Public
8331,@IngerLiseNervik,@NORML,Retweet,Public
8332,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
8333,@joy_delta,@joy_delta,Tweet,Public
8334,@konechanblog,@konechanblog,Tweet,Public
8335,@VOujoMMgCjUfW1O,@HempInfinity420,Retweet,Public
8336,@baloi361,@legalizzas,Retweet,Public
8337,@Mynyan4,@hhc_vape,Retweet,Public
8338,@yamatake5051,@sankaseitan,Retweet,Public
8339,@SrlArt,@homo_ricreativo,Retweet,Public
8340,@SarahRemillard5,@SarahRemillard5,Tweet,Public
8341,@future_s_f,@BaccaraCps,Retweet,Public
8342,@CannaExaminers,@CannaExaminers,Tweet,Public
8343,@saimin_masato,@still__dreamin,Retweet,Public
8344,@tblickman,@Releafmalta,Retweet,Public
8345,@JavaGeekBot,@kariss_step28,Retweet,Public
8346,@GoaiDev,@kariss_step28,Retweet,Public
8347,@ServerlessFan,@kariss_step28,Retweet,Public
8348,@kariss_step28,@kariss_step28,Tweet,Public
8349,@cannabis_net,@cannabis_net,Tweet,Public
8350,@hhc_vape,@hhc_vape,Tweet,Public
8351,@OALNigeria,@OALNigeria,Tweet,Public
8352,@IntKannabia,@KannabiaSeeds,Mention,Public
8353,@IntKannabia,@Kannabia_US,Mention,Public
8354,@IntKannabia,@Kannabia_Samen,Mention,Public
8355,@100dayscode,@kariss_step28,Retweet,Public
8356,@WorstLegend,@anthroweed,Retweet,Public
8357,@WorstLegend,@CulinaryPorcini,Retweet,Public
8358,@legalizzas,@legalizzas,Tweet,Public
8359,@ktwz1212,@ktwz1212,Tweet,Public
8360,@Ben11Cann,@mensch_phil,Retweet,Public
8361,@le_galizit,@le_galizit,Tweet,Public
8362,@RabbitsCrypto,@anthroweed,Retweet,Public
8363,@RabbitsCrypto,@CulinaryPorcini,Retweet,Public
8364,@DocteurCBD,@DocteurCBD,Tweet,Public
8365,@DocteurCBD,@DocteurCBD,Tweet,Public
8366,@JuegoEspana,@JuegoEspana,Tweet,Public
8367,@DocteurCBD,@DocteurCBD,Tweet,Public
8368,@KannabiaSeeds,@IntKannabia,Mention,Public
8369,@KannabiaSeeds,@Kannabia_US,Mention,Public
8370,@KannabiaSeeds,@Kannabia_Samen,Mention,Public
8371,@RabbitsCrypto,@anthroweed,Retweet,Public
8372,@RabbitsCrypto,@CulinaryPorcini,Retweet,Public
8373,@botfordev,@kariss_step28,Retweet,Public
8374,@Leapfunder,@Leapfunder,Tweet,Public
8375,@AngelBlindW1,@AngelBlindW1,Tweet,Public
8376,@WENEED_IBARAKI,@WENEED_FKSM,Retweet,Public
8377,@WENEED_IBARAKI,@WENEED_420,Retweet,Public
8378,@UplingLLC,@UplingLLC,Tweet,Public
8379,@BucsFansMatter,@PatBurkeNY,Reply,Public
8380,@shopshop_np,@shopshop_np,Tweet,Public
8381,@100dayscode,@kariss_step28,Retweet,Public
8382,@AIS_AlphaUSA,@AIS_AlphaUSA,Tweet,Public
